,a/brisbane/10/2007,a/fujian/411/2002,a/indiana/8/2011,a/moscow/10/1999,a/perth/16/2009,a/swine/arkansas/a01840240/2014,a/swine/california/a01459016/2015,a/swine/illinois/a00843193/2014,a/swine/illinois/a01201606/2011,a/swine/illinois/a01241066/2012,a/swine/illinois/a01241469/2012,a/swine/illinois/a01327868/2012,a/swine/illinois/a01327903/2012,a/swine/illinois/a01462475/2015,a/swine/illinois/a01475273/2014,a/swine/illinois/a01475803/2014,a/swine/illinois/a01489882/2015,a/swine/illinois/a01493027/2014,a/swine/illinois/a01502036/2014,a/swine/illinois/a01503899/2014,a/swine/illinois/a01555180/2014,a/swine/illinois/a01555638/2015,a/swine/illinois/a01728585/2015,a/swine/illinois/a01840351/2015,a/swine/illinois/a02076652/2015,a/swine/indiana/a00968373/2012,a/swine/indiana/a01202866/2011,a/swine/indiana/a01260268/2013,a/swine/indiana/a01260466/2014,a/swine/indiana/a01260591/2014,a/swine/indiana/a01729045/2016,a/swine/indiana/a01812162/2016,a/swine/iowa/a01049750/2011,a/swine/iowa/a01202613/2011,a/swine/iowa/a01202889/2011,a/swine/iowa/a01203121/2012,a/swine/iowa/a01203196/2012,a/swine/iowa/a01290671/2013,a/swine/iowa/a01300195/2012,a/swine/iowa/a01432500/2013,a/swine/iowa/a01432770/2013,a/swine/iowa/a01432826/2013,a/swine/iowa/a01480656/2014,a/swine/iowa/a01501685/2014,a/swine/iowa/a01729543/2016,a/swine/iowa/a01730108/2016,a/swine/iowa/a01733626/2016,a/swine/michigan/a01203498/2012,a/swine/michigan/a01259000/2012,a/swine/michigan/a01432375/2013,a/swine/minnesota/a01049936/2011,a/swine/minnesota/a01125993/2012,a/swine/minnesota/a01277201/2012,a/swine/minnesota/a01280592/2013,a/swine/minnesota/a01300213/2012,a/swine/minnesota/a01327922/2012,a/swine/minnesota/a01365586/2013,a/swine/minnesota/a01366992/2014,a/swine/minnesota/a01432544/2013,a/swine/minnesota/a01471950/2015,a/swine/minnesota/a01480518/2014,a/swine/minnesota/a01847477/2015,a/swine/missouri/a01410819/2014,a/swine/missouri/a01476459/2012,a/swine/nebraska/a01241171/2012,a/swine/nebraska/a01271549/2012,a/swine/nebraska/a01478775/2015,a/swine/nebraska/a01493501/2014,a/swine/nebraska/a01567651/2015,a/swine/north_carolina/a01410118/2014,a/swine/north_carolina/a01410709/2014,a/swine/north_carolina/a01432566/2013,a/swine/north_carolina/a01476722/2014,a/swine/north_carolina/a01730588/2016,a/swine/north_carolina/a01732564/2016,a/swine/oklahoma/a01776961/2016,a/swine/pennsylvania/a01076777/2010,a/swine/texas/4199-1/1998,a/swine/texas/a01049914/2011,a/swine/wyoming/a01381202/2013,a/swine/wyoming/a01397400/2013,a/swine/wyoming/a01444562/2013,a/swine/wyoming/a01444566/2013,a/swine/wyoming/a01445305/2013,a/sydney/5/1997,a/turkey/ohio/313053/2004,a/victoria/361/2011,a/wisconsin/67/2005,a/wuhan/359/1995,a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_Random Forest,a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_Random Forest,a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_Random Forest,a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_Random Forest,a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_Random Forest,a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_Random Forest,a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_Random Forest,a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_Random Forest,a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_Random Forest,a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_Random Forest,a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_Random Forest,a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_Random Forest,a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_Random Forest,a/swine/oklahoma/26250/2019|h3n2|ok|2019-04-05|cluster_iva_Random Forest,a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_Random Forest,a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_AdaBoosted,a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_AdaBoosted,a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_AdaBoosted,a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_AdaBoosted,a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_AdaBoosted,a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_AdaBoosted,a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_AdaBoosted,a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_AdaBoosted,a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_AdaBoosted,a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_AdaBoosted,a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_AdaBoosted,a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_AdaBoosted,a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_AdaBoosted,a/swine/oklahoma/26250/2019|h3n2|ok|2019-04-05|cluster_iva_AdaBoosted,a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_AdaBoosted
a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_Random Forest,9.956074259829995,8.638654243107997,2.0107242450259992,5.945559790736008,7.661610054528014,3.2530757120360065,3.3207888373320014,3.104080950159994,3.388770412682404,3.5641639891419987,1.8603644027819968,4.917509242870006,3.7175964980179983,5.389924176858012,4.114032102916002,7.874442183871998,5.408897135013981,5.40532937907921,5.353283012923992,2.649569856248003,3.0073184273250795,2.296130753278241,5.6767868421840175,2.242638537046799,3.016276114977138,2.358305900377999,5.993176086897996,4.8398481553491886,3.958867690035993,3.3168095756860008,7.014874889185995,8.294128114031988,3.4398846891399986,2.009882375817995,2.4633863025606626,3.296767613259996,6.037046090337999,2.9773135768319974,3.6383509196220016,6.125789988870005,3.0333154503843325,3.077573139687998,3.1270349660059913,3.613029433841995,4.1210372720739255,7.747265340777988,2.713041609066668,2.7974848662379963,1.7037259482899982,5.60138551294999,3.6480529469919927,3.2370428288899933,3.7774929357579943,3.0944540297010024,3.0864887503429155,3.156098597356998,7.5234860595459905,2.75884226750466,3.4989391948839903,3.8533161918979975,2.8157056222719965,3.3037508059120038,7.0668686533700225,7.671319866670005,5.08503396500202,6.1046883887059975,2.831221002267996,2.867496036751996,2.8183599693206616,3.825688991107996,3.2929505579059937,4.798515152193996,3.4876522171200444,1.968890932075336,7.927043320447977,2.403816592108001,2.280991870734001,5.718467719904098,3.2043646709499978,2.4274005495483357,2.7651754937739974,3.193543862847992,3.4705011902539926,3.754301104049992,6.320068454731978,2.014886961724005,8.032366367667997,8.489631948784009,5.684594305026015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_AdaBoosted,9.731692688999999,8.982463779,1.649754795,6.0712015510000015,7.640594403000001,2.9985257260000004,3.115763207,3.1957619538333337,3.540881244,3.6030209369999997,1.649754795,5.274609528,4.212009192,5.3643492219999995,4.358605658,7.736324056,6.127286111000002,5.3643492219999995,5.9702284379999995,2.985540344,2.715215798,1.4194924340000001,5.414516268,2.277642737,2.715215798,1.654157892,6.7805387900000005,5.079059453,3.0989996135499984,3.0165955180000004,6.88285652,7.991402217999999,3.6030209369999997,2.086489711,2.238355501,3.397887064,6.906487141,2.848656102,3.7332637330000003,6.121908502,3.2322028119999997,2.9744740239999996,3.3290000610000003,3.132614176,3.6567430080000003,7.336659124,2.838852599,1.8649039580000002,1.5280492280000002,6.628013348,3.456216032,2.704911177,3.537214751,3.3609066160000003,3.04065891525,3.314085307,7.193367311,2.838852599,3.14701281,3.3570741710000003,3.095554955,3.2157993680000003,7.2036527800000005,7.640594403,5.282702947,6.697529243,3.5785918560000005,3.396229973,2.911304185,3.3233441960000003,3.104397301,6.698864727999999,3.4294942089999996,1.6075221380000002,7.655762358,1.649754795,2.500132573,6.3345332160000005,3.6030209369999997,2.692790496,2.893162565,3.3570741710000003,3.3832560989999996,3.456143136,6.578060501,1.8051987219999999,8.134900121,8.229599142,6.3606262639999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_AdaBoosted,7.2180697610000015,6.769968681,2.9293695,4.585080427,6.13478026,3.6494180939999996,3.6494180939999996,3.575645517,4.041730222,3.59190324,2.914787089,4.944868194,4.324782163,5.153041948,4.057629042,6.711044009,4.56597092,5.04354082,4.607655385,3.701529093,3.6394538180000002,3.165090138,5.274609528,3.6494180939999996,3.534529285,2.90350009,4.139169785,4.730218127,3.897824562,3.6494180939999996,5.97763863,7.2299972320000006,3.59190324,2.970784555,3.497746168,3.397887064,3.777658335,3.514328743,4.073067811999999,5.754216125,3.418101773,3.482113135,3.575645517,3.897824562,4.164420925,6.309912661,3.1299730639999996,4.232587983,3.091064574,4.0688709439999995,4.232587983,4.074306946,4.585080427,3.788550126,3.4977461680000004,3.712226602,6.276625897000001,3.040424533,4.094270304,4.020986377,3.145932738,3.553093965,5.8716292779999995,5.946431016,4.767088298,5.645799116,4.01369896,3.514328743,3.5212369839999997,4.218274064,3.8755608089999996,3.6567430080000003,3.897824562,3.034421647,6.367703907,3.4147954030000003,4.041730222,5.415794452,3.42472776,2.387145969,3.198050911,3.71748461,3.71748461,4.0688709439999995,5.659233593,2.926097907,6.415253037,6.613525322,5.067346013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_AdaBoosted,10.58332043,9.071425218,1.680797242,6.0712015510000015,7.682667044,2.9985257260000004,3.314012105,3.104397301,3.555476619,3.6030209369999997,1.649754795,5.274609528,3.894909995,5.3643492219999995,4.443075213999999,8.101724531,5.9702284379999995,5.3643492219999995,5.9702284379999995,2.8708715939999996,2.7359168663437496,1.5668887669999998,5.3643492219999995,2.254257057,2.715215798,1.680797242,6.78053879,4.843782784,3.1726622799999995,3.033748075,7.054025826,8.798114501,3.6030209369999997,2.086489711,2.238355501,3.397887064,6.987186743,2.985241075,3.816784914,6.121908502,3.314085307,2.9960699930000003,3.2382983237058824,3.0684127180000003,3.561360717,7.605834712999999,2.838852599,1.8521534830000002,1.7049496530000001,6.629140337999999,3.456216032,2.704911177,3.537214751,3.365072291,3.165111858,3.3140853070000005,7.2299972320000006,2.8388525990000004,3.2724016710000003,3.3570741710000003,3.0274377510000003,3.2157993680000003,7.364806365,7.693006211,5.478292432000001,6.697529243,3.481967295,3.444817652,2.911224942,3.25583688,3.104397301,6.764671458,3.4294942089999996,1.8051987219999999,7.672734642000001,1.6338743639999995,2.602164423,6.313478357999999,3.6030209369999997,2.692790496,2.893162565,3.300101347,3.367884184,3.393691033,6.578060501,1.8336108290000002,8.134900121,8.308286401,6.56424272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_AdaBoosted,9.802436086,8.474732562,2.5027223640000003,5.120987543,7.394451866,3.4710688739999997,3.534529285,3.937621867,3.616315386,3.741819923,2.431511726,5.215728399,4.324782163000001,5.590276857999999,3.539392772,7.193367311,5.187714825,5.590276857999999,5.079439833,2.914787089,3.4821780639999997,2.879539579,5.673187335,2.787906361,3.534529285,2.440473274,4.638575165,5.188861311,4.3828177230000005,3.4494005889999997,6.704658717999999,7.616224174,3.785722142,2.073576184,2.297634707,3.472898775,5.593462975,3.182095117,3.816784914,6.0340476039999995,3.444817652,3.4410128460000013,3.578591856,4.27083762,4.365848423,7.287911349,3.2964113189999997,3.397690303,2.347146201,4.139169785,4.311824631,3.747136235,4.401540903,3.365072291,3.622679787,3.5688528089999996,7.193367311,3.618591468,3.797060375,4.3828177230000005,3.5688528089999996,3.534529285,7.096462265,7.585894243999999,5.583116489,5.6731873350000015,3.104397301,3.71748461,3.571230535,4.365848423,4.365848423,5.120159393,4.282828299999999,2.4952191741333323,7.655762358,2.69863801,2.692790496,5.420784889,3.5212369839999997,2.662315396,3.104068748,3.937621867,4.095966515,4.442596766,6.164631392,2.638154494,7.899512757999999,8.474732562,5.067346013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_AdaBoosted,9.117193256999998,7.669863249,4.057227889,4.794476193,7.441746926,4.783041549,4.674181226,3.325519192,6.101341447,3.859123948,4.133683914,3.5628060460000004,3.449856964,3.3063337180000003,4.645905922,6.586058706,4.632137175,3.3063337180000003,4.184972384,4.449173068,5.103518112,4.057227889,3.3063337180000003,5.246249212000001,4.842325915,4.3737775710000015,4.46484271,3.5615438839999998,3.3063337180000003,4.783041549,6.063751825,6.384325552999999,3.937621867,4.491153338,4.660091535,4.0688709439999995,3.7044375560000002,4.885371783,5.443233544,3.741819923,4.842325914999999,4.881375199,3.2895267589999997,3.2895267589999997,3.159832918,6.711044009,4.129073225,3.0342734360000003,4.057227889,4.730796309,3.539392772,4.222392402,3.425865632,4.925872945,5.024986969000001,5.22480995,6.5394883770000005,3.796443772,4.943834869,3.540881244,3.89656334,4.783041549,6.063751825,7.066302649,3.741819923,4.1516233830000004,3.129964587,4.057227889,3.796443772,3.2317167660000004,3.2426132920000006,3.634892212,3.2317167660000004,4.3737775710000015,6.782498108,4.133683914,4.536396988,3.6394538180000002,3.998789177,3.924485215,4.447225191999999,3.6065658889999996,3.396229973,3.377985872,4.5490139119999995,4.266255328,7.639687789,7.639687789,3.4977461680000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_AdaBoosted,3.018692047,2.879539579,7.257824205,5.946431016,2.488965523,5.79520758,5.688541417000001,7.066302649,6.970865694,7.276452024,7.066302649,8.615976652,7.103263322999999,8.640022925,5.477066027,4.266255328,5.191984625,8.755916469,5.477066027,5.933303745,6.98533143,8.130932024,8.755916469,8.755916469,6.862024358999999,6.329492354,6.970865694,8.399876402,6.350613472,6.0253960939999995,3.947741798,4.573544257,7.203134414,6.72846467,7.155790051,7.687249607999999,6.797383484,5.688541417000001,5.179411746,7.009575206,6.230484871,6.341828314,6.970865694,6.775017098999999,7.572755609,3.950327095,6.313465395,7.325213983999999,7.394451866,6.5125407189999995,7.096462265,6.341828314,7.5906574220000005,7.507960491,6.72846467,6.1616527739999984,4.266255328,6.616436067535712,5.899569212,8.368065859,6.92181703,6.350545415,1.7786509259999999,2.445373182,7.776205627,7.653596918,7.096462265,7.364806365,7.110258302,6.350613472,6.970865694,5.970776082,7.441746926,7.8845439,3.950327095,8.092844606,6.970865694,6.98533143,7.441746926,6.135990716000001,5.524432189,6.192974096,6.2176867179999995,6.135990716,5.511115039,7.861057002000001,2.431511726,2.6605978759999984,5.994899146000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_AdaBoosted,9.731692688999999,8.982463779,1.649754795,6.0712015510000015,7.640594403000001,2.9985257260000004,3.115763207,3.1957619538333337,3.540881244,3.6030209369999997,1.649754795,5.274609528,4.212009192,5.3643492219999995,4.358605658,7.736324056,6.127286111000002,5.3643492219999995,5.9702284379999995,2.985540344,2.715215798,1.4194924340000001,5.414516268,2.277642737,2.715215798,1.654157892,6.7805387900000005,5.079059453,3.0989996135499984,3.0165955180000004,6.88285652,7.991402217999999,3.6030209369999997,2.086489711,2.238355501,3.397887064,6.906487141,2.848656102,3.7332637330000003,6.121908502,3.2322028119999997,2.9744740239999996,3.3290000610000003,3.132614176,3.6567430080000003,7.336659124,2.838852599,1.8649039580000002,1.5280492280000002,6.628013348,3.456216032,2.704911177,3.537214751,3.3609066160000003,3.04065891525,3.314085307,7.193367311,2.838852599,3.14701281,3.3570741710000003,3.095554955,3.2157993680000003,7.2036527800000005,7.640594403,5.282702947,6.697529243,3.5785918560000005,3.396229973,2.911304185,3.3233441960000003,3.104397301,6.698864727999999,3.4294942089999996,1.6075221380000002,7.655762358,1.649754795,2.500132573,6.3345332160000005,3.6030209369999997,2.692790496,2.893162565,3.3570741710000003,3.3832560989999996,3.456143136,6.578060501,1.8051987219999999,8.134900121,8.229599142,6.3606262639999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_AdaBoosted,9.802436086,8.474732562,2.5027223640000003,5.120987543,7.394451866,3.4710688739999997,3.534529285,3.937621867,3.616315386,3.741819923,2.431511726,5.215728399,4.324782163000001,5.590276857999999,3.539392772,7.193367311,5.187714825,5.590276857999999,5.079439833,2.914787089,3.4821780639999997,2.879539579,5.673187335,2.787906361,3.534529285,2.440473274,4.638575165,5.188861311,4.3828177230000005,3.4494005889999997,6.704658717999999,7.616224174,3.785722142,2.073576184,2.297634707,3.472898775,5.593462975,3.182095117,3.816784914,6.0340476039999995,3.444817652,3.4410128460000013,3.578591856,4.27083762,4.365848423,7.287911349,3.2964113189999997,3.397690303,2.347146201,4.139169785,4.311824631,3.747136235,4.401540903,3.365072291,3.622679787,3.5688528089999996,7.193367311,3.618591468,3.797060375,4.3828177230000005,3.5688528089999996,3.534529285,7.096462265,7.585894243999999,5.583116489,5.6731873350000015,3.104397301,3.71748461,3.571230535,4.365848423,4.365848423,5.120159393,4.282828299999999,2.4952191741333323,7.655762358,2.69863801,2.692790496,5.420784889,3.5212369839999997,2.662315396,3.104068748,3.937621867,4.095966515,4.442596766,6.164631392,2.638154494,7.899512757999999,8.474732562,5.067346013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_AdaBoosted,9.117193256999998,7.669863249,4.133683914,4.794476193,7.409867658,4.674181226,4.674181226,3.199769564,5.934635484,3.7074677869999997,4.218274064,3.449856964,3.4281018010000004,3.199769564,4.645905922,6.586058706,4.443075213999999,3.2426132919999997,4.408889432,4.4680349999999995,4.842325915,4.139169785,3.2730762940000004,5.14180139,4.70394247,4.331910515,4.36804256,3.539392772,3.3259922289999997,4.674181226,6.063751825,6.384325552999999,3.795099814,4.133683914,4.660091535,3.946498024,3.708826297,4.842325915,4.943834869,3.720439996,4.735616267,4.842325914999999,3.253403674,3.277609936,3.1596393519999997,6.711044008999998,3.9531186689999998,3.241454519,4.095966515,4.529357477,3.517363371,4.073067812,3.3259922289999997,4.8918946430000005,4.944868194,4.904383019,6.5394883770000005,3.796443772,4.787439033,3.4735530040000007,3.8059230239999997,4.722568473,6.0296258289999995,7.066302649,3.8962633319999997,4.141603469,3.079825234,3.795099814,3.796443772,3.199769564,3.236203122,3.5797309,3.159832918,4.32635331,6.7824981079999995,3.997113034,4.4680349999999995,3.812051969,3.9310383139999985,3.9247727180000003,4.461638283,3.574497648,3.3773438939999996,3.396229973,4.5490139119999995,4.094270304,7.683319188,7.639687789,3.4735530039999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_AdaBoosted,10.151901602727273,8.551634697,1.6065765680000001,6.133986749,7.861057002000001,2.9985257260000004,3.121097068,3.458792426,3.487414602,3.318124578,1.649754795,5.205876764,3.99376584,5.590276857999999,4.0092595960000015,7.22697324,5.265580808999999,5.610509169,5.027638015,2.8708715939999996,3.0938932410000004,1.673861571,5.610509169,2.277642737,2.8227825269999998,2.159699008,6.787819967999999,5.079059453,3.525821428,3.115763207,6.88285652,7.700457728,3.383553661,1.9116452290000001,2.160962342,3.325519192,6.760834401,2.7152157980000005,3.6030209369999997,6.0340476039999995,3.124528784,2.5538577019999997,3.6641345189999996,3.575645517,4.27083762,7.655762358,2.838852599,2.704911177,1.573852889,6.629140337999999,3.747136235,3.318124578,4.322659014,2.966651614,2.907713008,3.086445042,7.193367311,2.838852599,3.129964587,3.561360717,2.838852599,3.2157993680000003,7.110258301999999,7.861057002000003,5.523588361,6.6649962820000015,3.446433489,2.911304185,2.8600772119999998,3.719247311,3.575645517,5.930119969,3.719247311,1.473131301,7.655762358,1.6075221380000002,1.893874351,6.0479347310000025,3.318124578,2.307940129,2.69863801,3.5451403139999997,3.578591856,3.714656997,6.578060501,1.8051987219999999,7.915712234,8.474732562,6.145609887000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_AdaBoosted,10.151901602727273,8.551634697,1.6075221380000002,6.133986749,7.83931477,2.9985257260000004,3.115763207,3.458792426,3.487414602,3.3181245780000004,1.591155568,5.205876764,3.89570883,5.590276857999999,4.0092595960000015,7.22697324,5.265580808999999,5.610509169,5.027638015,2.8708715939999996,3.0938932410000004,1.74312411,5.610509169,2.277642737,2.8227825269999998,2.159699008,6.787819967999997,5.132914417,3.5785918560000005,3.115763207,6.88285652,7.700457728,3.383553661,1.9116452290000001,2.228726018,3.325519192,6.760834401,2.7152157980000005,3.5587973610000003,6.0340476039999995,3.115763207,2.5538577019999997,3.6641345189999996,3.575645517,4.27083762,7.655762358,2.838852599,2.8285553930000003,1.533938034,6.629140337999999,3.576666458,3.318124578,4.322659014,3.002310871,3.0235426339999996,3.0938932410000004,7.193367311,2.838852599,3.129964587,3.561360717,2.838852599,3.2157993680000003,7.110258301999999,7.861057002000003,5.523588361,6.664996282000001,3.446433489,2.916026647,2.8988208430000006,3.719247311,3.578591856,5.930119969,3.6399590930000003,1.565747996,7.655762358,1.75856535,1.952995377,6.0479347310000025,3.318124578,2.316850063,2.705482013,3.4294942089999996,3.578591856,3.71574757,6.578060501,1.8051987219999999,7.915712234,8.474732562,6.145609887000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_AdaBoosted,10.151901602727273,8.551634697,1.6065765680000001,6.133986749,7.861057002000001,2.9985257260000004,3.121097068,3.458792426,3.487414602,3.318124578,1.649754795,5.205876764,3.99376584,5.590276857999999,4.0092595960000015,7.22697324,5.265580808999999,5.610509169,5.027638015,2.8708715939999996,3.0938932410000004,1.673861571,5.610509169,2.277642737,2.8227825269999998,2.159699008,6.787819967999999,5.079059453,3.525821428,3.115763207,6.88285652,7.700457728,3.383553661,1.9116452290000001,2.160962342,3.325519192,6.760834401,2.7152157980000005,3.6030209369999997,6.0340476039999995,3.124528784,2.5538577019999997,3.6641345189999996,3.575645517,4.27083762,7.655762358,2.838852599,2.704911177,1.573852889,6.629140337999999,3.747136235,3.318124578,4.322659014,2.966651614,2.907713008,3.086445042,7.193367311,2.838852599,3.129964587,3.561360717,2.838852599,3.2157993680000003,7.110258301999999,7.861057002000003,5.523588361,6.6649962820000015,3.446433489,2.911304185,2.8600772119999998,3.719247311,3.575645517,5.930119969,3.719247311,1.473131301,7.655762358,1.6075221380000002,1.893874351,6.0479347310000025,3.318124578,2.307940129,2.69863801,3.5451403139999997,3.578591856,3.714656997,6.578060501,1.8051987219999999,7.915712234,8.474732562,6.145609887000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_AdaBoosted,10.151901602727273,8.551634697,1.6065765680000001,6.133986749,7.861057002000001,2.9985257260000004,3.121097068,3.458792426,3.487414602,3.318124578,1.649754795,5.205876764,3.99376584,5.590276857999999,4.0092595960000015,7.22697324,5.265580808999999,5.610509169,5.027638015,2.8708715939999996,3.0938932410000004,1.673861571,5.610509169,2.277642737,2.8227825269999998,2.159699008,6.787819967999999,5.079059453,3.525821428,3.115763207,6.88285652,7.700457728,3.383553661,1.9116452290000001,2.160962342,3.325519192,6.760834401,2.7152157980000005,3.6030209369999997,6.0340476039999995,3.124528784,2.5538577019999997,3.6641345189999996,3.575645517,4.27083762,7.655762358,2.838852599,2.704911177,1.573852889,6.629140337999999,3.747136235,3.318124578,4.322659014,2.966651614,2.907713008,3.086445042,7.193367311,2.838852599,3.129964587,3.561360717,2.838852599,3.2157993680000003,7.110258301999999,7.861057002000003,5.523588361,6.6649962820000015,3.446433489,2.911304185,2.8600772119999998,3.719247311,3.575645517,5.930119969,3.719247311,1.473131301,7.655762358,1.6075221380000002,1.893874351,6.0479347310000025,3.318124578,2.307940129,2.69863801,3.5451403139999997,3.578591856,3.714656997,6.578060501,1.8051987219999999,7.915712234,8.474732562,6.145609887000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
